d1,d2,type
DB00911,DB09118,72
DB00945,DB01708,48
DB00544,DB09257,72
DB00922,DB00678,48
DB00215,DB09286,48
DB00489,DB00503,19
DB00349,DB09120,46
DB01198,DB08883,15
DB00356,DB00281,46
DB12483,DB00285,46
DB00922,DB00612,48
DB00679,DB00209,72
DB00780,DB01247,48
DB00590,DB09065,72
DB01256,DB04868,46
DB00295,DB09071,48
DB06217,DB01264,72
DB00779,DB11126,66
DB01215,DB00575,48
DB00623,DB00476,46
DB00452,DB06736,71
DB00809,DB01062,48
DB00899,DB00695,48
DB00528,DB09236,59
DB00559,DB00224,72
DB01221,DB00721,48
DB00804,DB01209,48
DB00744,DB01124,46
DB00312,DB06153,48
DB00216,DB06204,48
DB00530,DB01072,72
DB08899,DB00588,74
DB00545,DB09076,69
DB01100,DB09017,48
DB11613,DB01167,46
DB00312,DB00922,59
DB00967,DB01339,48
DB00875,DB00313,48
DB01238,DB01254,72
DB00637,DB00673,72
DB00238,DB06335,74
DB09288,DB09095,48
DB00810,DB01199,48
DB00864,DB06290,46
DB09117,DB01065,15
DB01236,DB01028,48
DB01544,DB01614,48
DB04839,DB00502,74
DB00944,DB08808,53
DB06825,DB00834,19
DB01120,DB00491,8
DB01202,DB08918,48
DB02709,DB06739,48
DB00936,DB01024,48
DB06616,DB00472,72
DB01545,DB09118,48
DB09279,DB01115,48
DB00743,DB00691,19
DB00975,DB01197,48
DB01336,DB00798,39
DB01590,DB00238,72
DB00794,DB01359,59
DB00845,DB00254,46
DB00252,DB01020,3
DB00252,DB04845,74
DB00732,DB00327,48
DB00239,DB01076,48
DB08881,DB00872,74
DB00679,DB08808,59
DB00778,DB00203,46
DB11730,DB01137,32
DB01136,DB06826,59
DB06480,DB00696,72
DB00296,DB00350,48
DB00709,DB00243,72
DB00091,DB00870,56
DB00215,DB00802,63
DB00864,DB09288,56
DB01036,DB00263,46
DB00169,DB01167,46
DB00390,DB00584,72
DB12070,DB01118,46
DB00206,DB00343,48
DB01370,DB00399,74
DB06605,DB00500,5
DB01403,DB00949,15
DB06616,DB00669,72
DB00869,DB01197,59
DB01169,DB00177,48
DB00363,DB00310,48
DB00784,DB01013,48
DB00596,DB00951,74
DB01131,DB00705,46
DB01219,DB01232,46
DB00321,DB00705,46
DB09039,DB00675,10
DB11156,DB06263,39
DB00812,DB06725,48
DB08897,DB11315,1
DB00393,DB01167,72
DB01576,DB00341,75
DB00396,DB00420,46
DB00484,DB00696,70
DB00993,DB00390,57
DB00191,DB00391,60
DB00204,DB00608,19
DB05294,DB06697,32
DB00298,DB00366,15
DB00528,DB01214,59
DB00697,DB01023,48
DB00292,DB00423,48
DB04868,DB01075,19
DB01197,DB05676,48
DB00371,DB00582,46
DB01220,DB00934,72
DB01433,DB01202,48
DB01320,DB08868,3
DB04896,DB00279,69
DB00589,DB09048,72
DB00964,DB00476,29
DB00818,DB00727,48
DB00409,DB00949,48
DB00458,DB00187,48
DB00296,DB05246,48
DB00703,DB01115,48
DB01320,DB08875,74
DB01236,DB01351,48
DB05239,DB00203,72
DB03754,DB00959,2
DB06786,DB01420,73
DB01115,DB00501,72
DB00408,DB01080,48
DB04844,DB08918,48
DB00950,DB01167,72
DB00876,DB09236,59
DB00248,DB06288,69
DB01069,DB09238,46
DB00709,DB09291,72
DB01407,DB00232,82
DB00612,DB00590,29
DB01104,DB09000,48
DB00974,DB00814,5
DB00153,DB01264,46
DB02709,DB06725,48
DB00727,DB00968,48
DB00919,DB01401,71
DB00527,DB09118,48
DB01186,DB00773,48
DB00998,DB01609,72
DB00743,DB00674,19
DB00252,DB05294,74
DB01198,DB00398,46
DB00604,DB01167,72
DB00398,DB01396,57
DB01241,DB00224,46
DB00266,DB01155,5
DB08932,DB05812,46
DB00852,DB01104,46
DB00679,DB00250,72
DB00963,DB01435,48
DB06700,DB01433,63
DB08899,DB08922,74
DB00612,DB00744,36
DB01098,DB00877,72
DB00850,DB01209,48
DB01192,DB01440,48
DB00252,DB00675,3
DB00554,DB00784,48
DB00332,DB00582,46
DB06282,DB01264,46
DB01320,DB00333,74
DB00724,DB00661,46
DB00373,DB00489,48
DB01256,DB04855,46
DB00892,DB01356,48
DB01245,DB01062,69
DB06616,DB00215,72
DB00706,DB05812,72
DB00762,DB00254,46
DB05676,DB01264,46
DB09242,DB01229,48
DB00481,DB00224,46
DB00232,DB08941,48
DB00936,DB00838,48
DB08875,DB06595,46
DB01221,DB06717,72
DB01235,DB01621,48
DB01349,DB00814,48
DB00615,DB00204,3
DB00715,DB00503,46
DB09075,DB12332,72
DB00706,DB00224,72
DB00604,DB00656,19
DB04552,DB00903,28
DB11609,DB00937,68
DB09342,DB08883,15
DB00697,DB00215,72
DB00500,DB00630,48
DB08807,DB01600,36
DB00385,DB08880,71
DB00732,DB01377,20
DB00559,DB00629,59
DB00346,DB01167,72
DB09352,DB09286,60
DB00699,DB01190,48
DB09119,DB00776,48
DB11614,DB00907,46
DB00349,DB06282,48
DB00394,DB01185,73
DB13783,DB00178,69
DB00296,DB00476,29
DB08827,DB04868,72
DB00865,DB09128,60
DB06216,DB00619,46
DB01081,DB01567,48
DB00861,DB00720,48
DB01136,DB00735,36
DB01221,DB01114,48
DB00559,DB00542,59
DB06203,DB01118,46
DB13167,DB00502,48
DB01171,DB09225,48
DB00230,DB00892,7
DB05246,DB00470,15
DB00682,DB00661,46
DB01017,DB00755,48
DB00421,DB06767,48
DB08807,DB06737,36
DB04844,DB00857,72
DB01036,DB01232,72
DB00261,DB01167,19
DB01397,DB01708,48
DB00608,DB08905,48
DB00997,DB00333,72
DB00176,DB01151,48
DB00252,DB00845,3
DB00312,DB00321,3
DB00999,DB01143,59
DB01268,DB09031,46
DB00454,DB00887,48
DB01609,DB09026,74
DB01236,DB00907,48
DB01201,DB00175,3
DB00872,DB09330,72
DB06262,DB01142,36
DB00499,DB12332,46
DB00204,DB00726,19
DB00252,DB01544,72
DB00846,DB00989,48
DB00959,DB00224,72
DB00865,DB00752,70
DB00834,DB04844,19
DB00575,DB04946,48
DB00185,DB00208,46
DB00963,DB03585,48
DB11148,DB00950,48
DB08881,DB11699,32
DB08899,DB09128,74
DB01065,DB01355,48
DB01397,DB00903,28
DB00735,DB00887,28
DB05109,DB01151,46
DB00373,DB01136,29
DB00794,DB09038,59
DB04743,DB06736,48
DB06402,DB01167,19
DB06701,DB09245,70
DB01355,DB09166,48
DB00418,DB00975,59
DB00443,DB01325,82
DB01576,DB00593,69
DB00266,DB01416,5
DB00349,DB01254,72
DB09039,DB00227,72
DB04951,DB00281,72
DB00648,DB04855,74
DB01186,DB00091,46
DB09117,DB11609,15
DB00352,DB01097,48
DB06196,DB08819,69
DB13874,DB00420,46
DB00956,DB00961,15
DB00266,DB00812,5
DB00294,DB00582,72
DB00563,DB01605,72
DB00876,DB00966,48
DB01192,DB06595,46
DB08912,DB00589,74
DB00276,DB01078,57
DB01122,DB08807,53
DB06723,DB09267,74
DB04861,DB00814,36
DB09227,DB01193,48
DB08901,DB09074,46
DB01100,DB09224,48
DB01158,DB00390,53
DB00363,DB01210,48
DB00679,DB00871,19
DB00732,DB00470,84
DB00177,DB00964,48
DB00425,DB00875,15
DB00261,DB08881,72
DB13874,DB01129,46
DB01348,DB08797,48
DB00334,DB01618,48
DB00679,DB08941,48
DB00539,DB00661,46
DB00266,DB01330,5
DB09162,DB01370,66
DB01348,DB09218,48
DB06176,DB00208,46
DB01091,DB00230,48
DB01282,DB00968,48
DB08931,DB00673,72
DB00814,DB01325,69
DB00238,DB08895,74
DB08877,DB09054,72
DB00189,DB04946,48
DB06480,DB00966,72
DB00945,DB00695,28
DB01324,DB00424,72
DB08918,DB08957,84
DB00465,DB01046,69
DB00945,DB00710,48
DB01422,DB00230,48
DB00686,DB00605,5
DB00091,DB00819,72
DB09212,DB00929,69
DB00570,DB00752,46
DB00589,DB01037,46
DB01224,DB01124,69
DB09166,DB00484,15
DB01045,DB00224,74
DB00996,DB00758,69
DB00458,DB00622,48
DB06267,DB00629,9
DB00353,DB00624,48
DB01396,DB09063,72
DB13595,DB01167,74
DB00454,DB06153,48
DB01136,DB01263,46
DB00976,DB04946,76
DB00897,DB01242,48
DB00332,DB09063,72
DB00468,DB01185,8
DB04868,DB01259,19
DB00233,DB13158,48
DB01609,DB00860,74
DB00898,DB01081,15
DB13025,DB00835,48
DB00243,DB00934,72
DB00363,DB09225,48
DB00521,DB01240,59
DB08991,DB09211,69
DB00734,DB00281,48
DB00589,DB01137,48
DB01418,DB00783,11
DB00540,DB00976,46
DB00657,DB09238,59
DB08941,DB00353,70
DB01232,DB01137,19
DB08912,DB00834,72
DB08881,DB01175,74
DB00922,DB01162,48
DB01129,DB09119,46
DB01018,DB08932,59
DB01247,DB00584,59
DB00996,DB01236,48
DB08916,DB06414,72
DB00943,DB01072,46
DB00468,DB02638,59
DB00588,DB00934,48
DB00807,DB00470,15
DB00820,DB01170,9
DB01367,DB09292,48
DB00573,DB01234,48
DB00589,DB00763,48
DB12598,DB00255,74
DB00296,DB00537,72
DB00468,DB01240,59
DB04896,DB09042,63
DB00540,DB06203,72
DB11148,DB04946,48
DB00559,DB09297,74
DB00418,DB00294,69
DB01400,DB00489,53
DB05294,DB00697,19
DB01045,DB00755,3
DB00946,DB00715,5
DB01236,DB01207,52
DB00628,DB01545,48
DB00818,DB00181,48
DB00672,DB00335,8
DB00807,DB01080,48
DB01267,DB01036,19
DB06739,DB06826,69
DB00332,DB01254,72
DB00512,DB00870,72
DB00741,DB00091,46
DB06201,DB00588,48
DB00678,DB09041,46
DB01087,DB00540,19
DB00363,DB09330,72
DB00248,DB00203,46
DB00295,DB00706,48
DB00402,DB01175,48
DB00753,DB09038,48
DB06148,DB01026,46
DB01403,DB01189,15
DB00844,DB01551,48
DB00296,DB05521,46
DB01043,DB00332,69
DB00294,DB01067,69
DB00734,DB00203,46
DB06739,DB01708,48
DB00881,DB07615,48
DB05676,DB00310,69
DB01151,DB01261,72
DB04846,DB00613,46
DB00259,DB01076,48
DB00794,DB01708,3
DB00358,DB01193,53
DB01240,DB09063,72
DB01380,DB02703,72
DB00521,DB00363,46
DB08881,DB01044,32
DB00457,DB08957,4
DB00541,DB00224,46
DB00328,DB08797,48
DB00955,DB00500,71
DB08938,DB08826,74
DB01192,DB09015,48
DB01072,DB01120,69
DB00490,DB01068,48
DB00691,DB01275,48
DB01220,DB01136,72
DB08899,DB00845,74
DB01243,DB01074,48
DB00875,DB00450,15
DB00867,DB00310,82
DB01075,DB01015,46
DB00731,DB01167,46
DB00244,DB04951,56
DB06708,DB00675,10
DB00398,DB01149,72
DB09204,DB09227,48
DB00316,DB00215,46
DB08976,DB01234,48
DB00498,DB00685,5
DB09026,DB09063,72
DB00490,DB00575,48
DB12598,DB02187,48
DB00925,DB00476,29
DB00946,DB09093,5
DB00674,DB00521,53
DB01209,DB00344,48
DB00714,DB09477,48
DB09026,DB09084,36
DB08815,DB00491,69
DB00907,DB00950,48
DB08895,DB09120,46
DB00298,DB06153,48
DB00537,DB00949,19
DB00612,DB08931,48
DB00408,DB00593,48
DB00607,DB00694,74
DB01367,DB01608,48
DB09026,DB08976,36
DB00373,DB00814,36
DB00998,DB06016,48
DB09555,DB00501,46
DB00998,DB09128,48
DB00873,DB00989,48
DB00204,DB01104,19
DB00514,DB00391,48
DB00316,DB00625,46
DB06201,DB11609,48
DB00223,DB00887,82
DB09281,DB00489,74
DB01171,DB01685,46
DB09034,DB00656,15
DB00318,DB01545,48
DB04946,DB06204,15
DB11268,DB00751,5
DB01656,DB00694,33
DB00268,DB01254,72
DB07615,DB05266,52
DB01431,DB00686,69
DB00844,DB00865,68
DB01558,DB00476,48
DB00656,DB09225,48
DB01440,DB00752,48
DB01082,DB00681,56
DB12598,DB01160,69
DB00809,DB00454,48
DB01132,DB00177,46
DB08881,DB06738,74
DB00945,DB11921,48
DB00850,DB00363,46
DB09227,DB00393,48
DB01118,DB00966,48
DB00392,DB00809,48
DB05541,DB00661,46
DB09076,DB00332,1
DB11828,DB00619,46
DB06605,DB00936,5
DB00678,DB00976,46
DB00180,DB01118,46
DB01390,DB00547,2
DB06335,DB00208,72
DB00802,DB13323,48
DB00252,DB00589,3
DB01189,DB00575,48
DB01203,DB09238,59
DB09123,DB09118,72
DB06738,DB00653,15
DB06770,DB06700,48
DB00802,DB01325,48
DB00211,DB00668,48
DB00334,DB00660,48
DB00537,DB00275,81
DB00277,DB00313,46
DB00490,DB00951,46
DB09215,DB01046,69
DB00899,DB00594,48
DB00091,DB00790,72
DB01365,DB06724,71
DB01240,DB00705,46
DB00584,DB00964,48
DB01105,DB09073,72
DB01041,DB00393,48
DB00334,DB08815,48
DB06616,DB00932,72
DB00861,DB08880,48
DB06738,DB09072,15
DB01380,DB00487,48
DB01193,DB09082,13
DB00499,DB06636,46
DB00454,DB09015,48
DB01384,DB00436,82
DB06616,DB00257,72
DB01370,DB00630,74
DB00802,DB01551,48
DB00193,DB01614,48
DB00790,DB12598,48
DB00881,DB00870,48
DB09227,DB01041,48
DB01062,DB00224,72
DB08994,DB00208,5
DB00266,DB01329,5
DB09117,DB00726,15
DB01320,DB09123,74
DB06616,DB11994,72
DB00469,DB00240,48
DB00843,DB06218,24
DB01256,DB00582,72
DB01224,DB00715,19
DB00519,DB02709,48
DB00674,DB02703,72
DB01397,DB00282,74
DB00539,DB00502,19
DB00408,DB00344,48
DB04855,DB05521,72
DB01088,DB00217,59
DB00434,DB01219,48
DB00341,DB01069,48
DB00997,DB00870,71
DB01166,DB01240,52
DB00338,DB06616,74
DB00307,DB01241,72
DB00425,DB01161,15
DB00850,DB01124,46
DB00963,DB00860,48
DB01050,DB06196,48
DB09212,DB00240,48
DB06203,DB00268,46
DB00404,DB06717,72
DB01214,DB00715,72
DB00608,DB00518,74
DB00722,DB09236,59
DB00193,DB01236,48
DB01433,DB00191,68
DB00498,DB01167,72
DB01175,DB06413,46
DB00327,DB01154,48
DB01403,DB00484,15
DB00987,DB00343,46
DB08896,DB00320,46
DB00744,DB00282,48
DB00409,DB01614,48
DB00759,DB00705,46
DB00321,DB09244,63
DB08807,DB00812,36
DB11093,DB06694,69
DB00502,DB06290,72
DB00887,DB01082,48
DB00612,DB00814,36
DB00903,DB00672,69
DB01041,DB01224,15
DB00928,DB01396,57
DB00835,DB06698,69
DB06209,DB09543,48
DB00678,DB00861,48
DB09166,DB01232,72
DB00396,DB12332,46
DB00904,DB09065,72
DB00237,DB00802,48
DB01189,DB01151,48
DB00717,DB00673,72
DB00801,DB09118,48
DB00320,DB01026,72
DB00686,DB09084,5
DB00514,DB06697,46
DB01261,DB00495,74
DB01103,DB06636,46
DB06148,DB01202,69
DB00612,DB02709,36
DB09039,DB00656,19
DB01370,DB06695,74
DB00336,DB01026,46
DB01045,DB04920,74
DB12598,DB09079,48
DB01349,DB08439,48
DB09071,DB00215,48
DB00572,DB00340,48
DB01238,DB13025,48
DB00778,DB04868,46
DB00363,DB00692,48
DB00946,DB08991,5
DB05541,DB00338,46
DB01092,DB00732,81
DB09389,DB00285,46
DB00323,DB00715,48
DB01124,DB01214,8
DB06700,DB00501,46
DB00906,DB04946,48
DB09183,DB02703,72
DB01186,DB01151,36
DB00938,DB00808,82
DB00743,DB01263,19
DB00223,DB00827,48
DB09085,DB09072,15
DB00996,DB01623,48
DB09104,DB04574,2
DB01041,DB09017,15
DB01296,DB00338,46
DB00625,DB09230,74
DB00409,DB08922,48
DB00744,DB00710,48
DB00334,DB01178,48
DB01400,DB00960,53
DB06711,DB00489,24
DB00866,DB00966,59
DB00247,DB00320,48
DB00759,DB00343,46
DB08918,DB09244,63
DB01268,DB01034,46
DB00178,DB00999,48
DB00870,DB00720,48
DB13872,DB00934,48
DB08987,DB09128,48
DB00727,DB00734,59
DB00499,DB01232,46
DB00726,DB00745,46
DB00582,DB00289,46
DB00591,DB00358,48
DB00433,DB09071,48
DB08916,DB00328,72
DB11921,DB09065,46
DB08918,DB00298,48
DB08897,DB00956,48
DB00327,DB01324,48
DB00312,DB05521,74
DB00680,DB08938,66
DB09244,DB01102,48
DB00867,DB00774,82
DB01018,DB00489,24
DB07615,DB01207,52
DB01037,DB06290,72
DB01238,DB13872,48
DB06196,DB08905,48
DB00794,DB00421,59
DB00206,DB01202,48
DB00252,DB06216,3
DB00831,DB01390,66
DB00209,DB11609,48
DB08938,DB00959,2
DB00773,DB09074,46
DB00451,DB00320,46
DB01103,DB00673,72
DB01197,DB04861,48
DB00296,DB01219,48
DB00861,DB01160,69
DB01201,DB00956,74
DB00353,DB01129,48
DB00976,DB00757,19
DB00282,DB06810,23
DB00243,DB01221,72
DB01209,DB09352,68
DB08439,DB09065,72
DB00181,DB00625,48
DB00997,DB00619,72
DB05812,DB00263,46
DB01618,DB00967,48
DB01251,DB01203,8
DB00281,DB00373,72
DB01087,DB00730,74
DB04868,DB00691,19
DB06710,DB01232,46
DB00327,DB00440,46
DB00688,DB09048,72
DB01192,DB06717,72
DB00268,DB00691,48
DB00206,DB00606,59
DB00263,DB01252,8
DB00648,DB01196,74
DB01164,DB00996,69
DB00989,DB01233,48
DB06770,DB09330,72
DB00690,DB01149,46
DB01377,DB01013,2
DB00946,DB06717,72
DB09083,DB01263,72
DB01099,DB00996,48
DB00418,DB00875,48
DB08991,DB00655,48
DB00872,DB01118,72
DB00801,DB01068,48
DB00502,DB01076,48
DB00204,DB09074,72
DB00999,DB01235,29
DB00243,DB01264,72
DB00672,DB00715,8
DB01082,DB01078,74
DB01126,DB00976,72
DB00794,DB00916,74
DB00690,DB00904,48
DB00997,DB00495,48
DB00187,DB04920,48
DB00206,DB00999,48
DB01076,DB09297,72
DB08899,DB00675,74
DB00402,DB01209,48
DB00295,DB00950,48
DB01092,DB01167,72
DB09281,DB00710,74
DB00470,DB02703,72
DB00295,DB01263,46
DB00230,DB08815,7
DB00679,DB00932,72
DB00608,DB00663,48
DB01233,DB01623,48
DB01236,DB09017,48
DB01240,DB00205,46
DB00210,DB08439,48
DB00613,DB00678,46
DB01166,DB01207,5
DB11641,DB01078,57
DB09389,DB00263,46
DB01409,DB00327,48
DB01130,DB06819,69
DB01178,DB00697,48
DB01015,DB01118,46
DB00296,DB13872,48
DB00502,DB00343,46
DB01155,DB09104,66
DB00611,DB01151,48
DB09279,DB00461,48
DB00814,DB00176,46
DB00387,DB11315,48
DB00384,DB01197,48
DB01018,DB00268,31
DB06288,DB11609,48
DB01041,DB00599,15
DB00955,DB00573,71
DB06201,DB00752,48
DB05039,DB09091,82
DB06203,DB09073,72
DB00178,DB06196,36
DB00934,DB00413,31
DB13783,DB00584,69
DB00968,DB06712,59
DB01245,DB04861,53
DB12598,DB08994,5
DB01403,DB06153,15
DB00468,DB00501,72
DB01609,DB00481,74
DB00851,DB01092,57
DB01198,DB00391,48
DB00524,DB00340,72
DB01169,DB00206,48
DB00697,DB00850,72
DB00502,DB00189,48
DB00280,DB00182,8
DB00790,DB04552,48
DB01171,DB01618,48
DB00613,DB08899,72
DB00318,DB00296,48
DB01087,DB01026,46
DB00312,DB09230,3
DB00238,DB00696,3
DB00531,DB08895,33
DB00877,DB00884,48
DB09049,DB00289,72
DB00334,DB09017,48
DB00252,DB00997,3
DB00937,DB00927,75
DB01608,DB01214,59
DB01132,DB00779,8
DB01035,DB00285,19
DB13139,DB01324,82
DB01440,DB00285,48
DB09146,DB08930,74
DB00472,DB00647,63
DB00867,DB00436,82
DB08922,DB09063,72
DB00668,DB00543,36
DB00238,DB01685,46
DB00420,DB00289,19
DB01366,DB09352,48
DB00619,DB00503,46
DB00216,DB09042,63
DB00310,DB01244,59
DB00584,DB00263,46
DB00393,DB00774,59
DB00784,DB08906,48
DB11737,DB09118,72
DB00951,DB01076,48
DB01340,DB00255,74
DB00528,DB00295,48
DB00540,DB09065,72
DB00238,DB00402,3
DB01424,DB00359,46
DB00637,DB08893,46
DB00989,DB01036,69
DB09027,DB00390,72
DB00524,DB00691,48
DB09280,DB09330,74
DB06738,DB00906,48
DB00845,DB00705,46
DB00462,DB00921,48
DB01037,DB00213,46
DB06636,DB01181,10
DB00334,DB09085,48
DB00575,DB00790,48
DB01184,DB00349,46
DB00234,DB00320,46
DB08439,DB09073,72
DB01440,DB12532,48
DB00418,DB06268,3
DB01154,DB01614,48
DB00612,DB00285,46
DB00784,DB00663,48
DB01155,DB00622,19
DB00589,DB09120,48
DB01409,DB02703,72
DB00588,DB00779,48
DB00798,DB13167,71
DB01192,DB01239,48
DB01357,DB00705,46
DB00604,DB01104,19
DB00470,DB00834,72
DB05294,DB00934,19
DB11609,DB09235,48
DB01154,DB00695,59
DB00899,DB09225,48
DB00448,DB00951,46
DB00327,DB00371,48
DB01128,DB01118,46
DB01051,DB09268,69
DB01166,DB00203,72
DB00996,DB00575,48
DB00444,DB09291,72
DB00312,DB01410,3
DB00605,DB11921,48
DB00572,DB01062,48
DB06335,DB01348,48
DB00810,DB09290,38
DB00337,DB00762,48
DB01406,DB01132,69
DB06335,DB09543,8
DB00321,DB00805,63
DB01229,DB08933,72
DB01179,DB00263,46
DB00959,DB00843,48
DB13783,DB00774,69
DB00243,DB01072,72
DB12532,DB00934,48
DB01087,DB00257,46
DB01030,DB11613,72
DB00186,DB01567,48
DB00807,DB01355,48
DB09291,DB00246,46
DB08899,DB00285,74
DB08880,DB00884,48
DB01609,DB00404,74
DB00660,DB09118,48
DB06203,DB00289,46
DB01274,DB00951,46
DB00889,DB00540,19
DB00436,DB00519,48
DB01621,DB00215,46
DB00433,DB00673,72
DB00605,DB06786,48
DB01340,DB06292,48
DB01067,DB00373,8
DB00755,DB01115,48
DB00512,DB00210,72
DB00757,DB00257,46
DB00864,DB00188,46
DB00278,DB13167,5
DB04868,DB00208,46
DB09183,DB09063,72
DB00428,DB04951,71
DB01026,DB09231,48
DB00204,DB00398,19
DB00518,DB00215,46
DB00404,DB00619,46
DB00258,DB08930,74
DB12267,DB00263,46
DB00191,DB00841,48
DB08922,DB00675,46
DB01014,DB00661,5
DB00608,DB00223,48
DB00181,DB09118,48
DB00280,DB01072,46
DB00214,DB00549,46
DB00968,DB01210,48
DB11093,DB06410,48
DB00612,DB09039,46
DB08828,DB00322,46
DB00248,DB00490,48
DB00201,DB00091,46
DB00904,DB01319,46
DB08922,DB04841,48
DB01440,DB01544,48
DB00280,DB01208,8
DB04878,DB00230,49
DB00904,DB09039,46
DB01154,DB00203,46
DB00276,DB08868,33
DB00897,DB01167,72
DB09477,DB06268,59
DB00177,DB06196,48
DB00277,DB01403,46
DB01264,DB00224,46
DB00418,DB00298,48
DB09280,DB01202,74
DB09038,DB01247,8
DB09017,DB09085,48
DB01144,DB01235,29
DB06414,DB01171,46
DB01590,DB00921,72
DB00230,DB00189,7
DB00252,DB00469,3
DB00324,DB09074,46
DB06771,DB09268,69
DB00679,DB00754,48
DB00696,DB00481,48
DB00320,DB01137,48
DB00285,DB08881,72
DB00559,DB00584,74
DB09289,DB01274,48
DB01623,DB09009,48
DB09009,DB00284,69
DB09049,DB01242,72
DB00175,DB13139,72
DB06155,DB00188,46
DB00222,DB01685,46
DB04844,DB01236,19
DB06148,DB01167,46
DB00490,DB01153,46
DB00682,DB00775,5
DB01119,DB01090,59
DB01158,DB01089,59
DB01356,DB00608,72
DB08907,DB00817,8
DB00589,DB09065,72
DB00681,DB01396,48
DB01220,DB01418,3
DB01226,DB00653,20
DB08895,DB01214,53
DB00805,DB00629,59
DB00773,DB01078,57
DB08922,DB00458,48
DB00804,DB00424,48
DB08931,DB01143,59
DB01409,DB00392,1
DB00470,DB09063,72
DB00434,DB01171,1
DB00682,DB01330,5
DB08912,DB00433,74
DB09034,DB00203,72
DB01365,DB01224,60
DB08901,DB00976,72
DB00745,DB00783,74
DB00328,DB09212,48
DB08918,DB08880,46
DB00956,DB01173,15
DB00790,DB00531,48
DB08931,DB01235,29
DB01576,DB01176,75
DB09282,DB01359,59
DB00706,DB01427,59
DB00188,DB05219,46
DB00437,DB09104,66
DB04898,DB00605,5
DB00610,DB00614,70
DB00292,DB00950,48
DB00567,DB00976,46
DB01045,DB01591,3
DB09071,DB01263,72
DB00914,DB00502,46
DB00559,DB08815,74
DB00648,DB00682,74
DB01545,DB09071,48
DB00872,DB09065,72
DB01229,DB02546,48
DB06694,DB00501,72
DB04896,DB11609,63
DB00187,DB13167,36
DB00987,DB00705,46
DB00469,DB00467,26
DB01580,DB00861,36
DB00615,DB00216,3
DB00153,DB01319,46
DB06786,DB01122,48
DB00312,DB00589,3
DB00203,DB06595,46
DB09026,DB00821,36
DB00692,DB06403,59
DB00653,DB00399,74
DB00252,DB01240,3
DB09352,DB00502,60
DB01012,DB00582,46
DB01431,DB01072,46
DB01107,DB06595,46
DB04946,DB01015,19
DB00191,DB01247,70
DB06480,DB00619,72
DB01576,DB06697,46
DB00321,DB09048,72
DB00831,DB01614,48
DB00268,DB01149,46
DB00613,DB00814,72
DB06694,DB01180,59
DB09154,DB06723,17
DB01238,DB00961,48
DB00615,DB00361,3
DB01551,DB00285,46
DB09245,DB01089,59
DB01320,DB01224,74
DB00722,DB00244,36
DB00731,DB00705,46
DB00661,DB06290,72
DB01240,DB00678,46
DB05294,DB00343,46
DB09286,DB01080,48
DB00281,DB01210,72
DB01016,DB09048,72
DB01144,DB01197,48
DB00737,DB01017,15
DB00584,DB00788,48
DB00820,DB06290,72
DB01114,DB00951,46
DB01102,DB00695,82
DB00206,DB09286,48
DB00363,DB00222,69
DB00541,DB00690,72
DB04272,DB00749,5
DB00500,DB00688,48
DB04920,DB06595,46
DB01158,DB01018,53
DB00904,DB00715,46
DB11560,DB00227,46
DB00751,DB01066,74
DB00622,DB00422,36
DB01147,DB00385,74
DB00949,DB00208,46
DB01351,DB00489,59
DB01034,DB09227,48
DB09235,DB00501,72
DB06204,DB00214,48
DB00537,DB00656,19
DB00843,DB09048,72
DB01259,DB06414,46
DB00696,DB09477,72
DB01191,DB00932,46
DB00350,DB00421,48
DB00622,DB09238,59
DB09279,DB00575,48
DB00619,DB00705,72
DB00660,DB00450,15
DB01069,DB05246,48
DB00916,DB00398,46
DB04840,DB08931,59
DB01608,DB08807,59
DB00232,DB00839,69
DB00543,DB08872,48
DB00909,DB00343,46
DB08877,DB01396,57
DB01400,DB12278,69
DB00699,DB00254,48
DB00420,DB00599,48
DB00925,DB01232,46
DB00997,DB00749,71
DB00741,DB00232,82
DB01355,DB01101,46
DB00714,DB08918,36
DB06267,DB06237,48
DB01244,DB00175,48
DB00204,DB00489,32
DB01247,DB04840,59
DB00206,DB01197,48
DB00741,DB06203,69
DB00187,DB00881,48
DB00834,DB06717,72
DB09286,DB00177,48
DB00867,DB09352,48
DB00379,DB06700,46
DB00252,DB00591,74
DB00846,DB00805,48
DB01401,DB01410,48
DB01045,DB00398,74
DB01166,DB09119,72
DB00898,DB00379,46
DB13872,DB04844,48
DB00514,DB00673,72
DB00794,DB00774,29
DB13874,DB00673,72
DB00872,DB00213,72
DB00943,DB00752,46
DB00872,DB06738,72
DB00675,DB00705,72
DB00193,DB00254,46
DB01320,DB00860,74
DB01424,DB06636,46
DB00418,DB00831,48
DB06480,DB08901,72
DB00358,DB00343,46
DB01320,DB05271,31
DB00369,DB08880,72
DB01422,DB06712,48
DB00946,DB00890,11
DB00346,DB00243,46
DB06738,DB00405,48
DB08938,DB00846,2
DB00772,DB08808,53
DB00861,DB11921,48
DB01086,DB00906,48
DB09079,DB00472,72
DB00182,DB01364,48
DB00637,DB01242,46
DB00734,DB00419,69
DB00684,DB01401,71
DB00872,DB00206,48
DB06725,DB01032,72
DB00628,DB00203,46
DB00252,DB01154,3
DB00323,DB01115,48
DB00794,DB05521,74
DB00974,DB06605,5
DB01355,DB00594,59
DB00461,DB00394,48
DB00424,DB01337,48
DB06738,DB00737,48
